x_mm,y_mm,irradiance_lux
-420.00,960.00,144.415590
-390.00,960.00,148.705628
-360.00,960.00,152.883311
-330.00,960.00,156.874306
-300.00,960.00,160.666922
-270.00,960.00,164.249218
-240.00,960.00,167.568209
-210.00,960.00,170.590977
-180.00,960.00,173.265524
-150.00,960.00,175.608691
-120.00,960.00,177.550243
-90.00,960.00,179.092065
-60.00,960.00,180.168275
-30.00,960.00,180.862916
0.00,960.00,181.141323
30.00,960.00,180.862916
60.00,960.00,180.168275
90.00,960.00,179.092065
120.00,960.00,177.550243
150.00,960.00,175.608691
180.00,960.00,173.265524
210.00,960.00,170.590977
240.00,960.00,167.568209
270.00,960.00,164.249218
300.00,960.00,160.666922
330.00,960.00,156.874306
360.00,960.00,152.883311
390.00,960.00,148.705628
420.00,960.00,144.415590
450.00,960.00,140.040486
480.00,960.00,135.555594
510.00,960.00,131.114114
540.00,960.00,126.631561
570.00,960.00,122.133263
600.00,960.00,117.673856
630.00,960.00,113.270716
660.00,960.00,108.938996
690.00,960.00,104.662904
720.00,960.00,100.512094
750.00,960.00,96.465705
780.00,960.00,92.531008
810.00,960.00,88.713649
840.00,960.00,85.017801
870.00,960.00,81.446315
900.00,960.00,78.000873
930.00,960.00,74.682133
960.00,960.00,71.489858
990.00,960.00,68.357273
1020.00,960.00,65.061913
1050.00,960.00,61.837633
1080.00,960.00,58.828082
1110.00,960.00,55.989302
1140.00,960.00,53.229430
1170.00,960.00,50.604485
1200.00,960.00,48.213059
1230.00,960.00,45.812265
1260.00,960.00,43.676388
1290.00,960.00,41.506193
1320.00,960.00,39.579103
1350.00,960.00,37.682360
1380.00,960.00,35.882075
1410.00,960.00,34.230696
1440.00,960.00,32.622830
1470.00,960.00,31.114249
1500.00,960.00,29.680841
-1500.00,990.00,28.800466
-1470.00,990.00,30.154458
-1440.00,990.00,31.577452
-1410.00,990.00,33.110476
-1380.00,990.00,34.703286
-1350.00,990.00,36.419223
-1320.00,990.00,38.158832
-1290.00,990.00,40.052398
-1260.00,990.00,42.044117
-1230.00,990.00,44.063897
-1200.00,990.00,46.309521
-1170.00,990.00,48.564101
-1140.00,990.00,51.065537
-1110.00,990.00,53.550128
-1080.00,990.00,56.271360
-1050.00,990.00,59.062965
-1020.00,990.00,62.049793
-990.00,990.00,65.141397
-960.00,990.00,68.357282
-930.00,990.00,71.397740
-900.00,990.00,74.463941
-870.00,990.00,77.661681
-840.00,990.00,80.970016
-810.00,990.00,84.375344
-780.00,990.00,87.860843
-750.00,990.00,91.482084
-720.00,990.00,95.198557
-690.00,990.00,99.003139
-660.00,990.00,102.859237
-630.00,990.00,106.797004
-600.00,990.00,110.790888
-570.00,990.00,114.841896
-540.00,990.00,118.920040
-510.00,990.00,122.908617
-480.00,990.00,126.982887
-450.00,990.00,130.955603
-420.00,990.00,134.905519
-390.00,990.00,138.700430
-360.00,990.00,142.441984
-330.00,990.00,145.990335
-300.00,990.00,149.374301
-270.00,990.00,152.545983
-240.00,990.00,155.458075
-210.00,990.00,158.144021
-180.00,990.00,160.495142
-150.00,990.00,162.551916
-120.00,990.00,164.271223
-90.00,990.00,165.613743
-60.00,990.00,166.586340
-30.00,990.00,167.134740
0.00,990.00,167.318209
30.00,990.00,167.134740
60.00,990.00,166.586340
90.00,990.00,165.613743
120.00,990.00,164.271223
150.00,990.00,162.551916
180.00,990.00,160.495142
210.00,990.00,158.144021
240.00,990.00,155.458075
270.00,990.00,152.545983
300.00,990.00,149.374301
330.00,990.00,145.990335
360.00,990.00,142.441984
390.00,990.00,138.700430
420.00,990.00,134.905519
450.00,990.00,130.955603
480.00,990.00,126.982887
510.00,990.00,122.908617
540.00,990.00,118.920040
570.00,990.00,114.841896
600.00,990.00,110.790888
630.00,990.00,106.797004
660.00,990.00,102.859237
690.00,990.00,99.003139
720.00,990.00,95.198557
750.00,990.00,91.482084
780.00,990.00,87.860843
810.00,990.00,84.375344
840.00,990.00,80.970016
870.00,990.00,77.661681
900.00,990.00,74.463941
930.00,990.00,71.397740
960.00,990.00,68.357282
990.00,990.00,65.141397
1020.00,990.00,62.049793
1050.00,990.00,59.062965
1080.00,990.00,56.271360
1110.00,990.00,53.550128
1140.00,990.00,51.065537
1170.00,990.00,48.564101
1200.00,990.00,46.309521
1230.00,990.00,44.063897
1260.00,990.00,42.044117
1290.00,990.00,40.052398
1320.00,990.00,38.158832
1350.00,990.00,36.419223
1380.00,990.00,34.703286
1410.00,990.00,33.110476
1440.00,990.00,31.577452
1470.00,990.00,30.154458
1500.00,990.00,28.800466
-1500.00,1020.00,27.935236
-1470.00,1020.00,29.229893
-1440.00,1020.00,30.589068
-1410.00,1020.00,32.053430
-1380.00,1020.00,33.552515
-1350.00,1020.00,35.125745
-1320.00,1020.00,36.797025
-1290.00,1020.00,38.594511
-1260.00,1020.00,40.459258
-1230.00,1020.00,42.368501
-1200.00,1020.00,44.466558
-1170.00,1020.00,46.617214
-1140.00,1020.00,48.896826
-1110.00,1020.00,51.284329
-1080.00,1020.00,53.784048
-1050.00,1020.00,56.398387
-1020.00,1020.00,59.162739
-990.00,1020.00,62.049799
-960.00,1020.00,65.061878
-930.00,1020.00,68.151966
-900.00,1020.00,71.102854
-870.00,1020.00,74.050704
-840.00,1020.00,77.094424
-810.00,1020.00,80.241658
-780.00,1020.00,83.479436
-750.00,1020.00,86.791314
-720.00,1020.00,90.181779
-690.00,1020.00,93.657536
-660.00,1020.00,97.185408
-630.00,1020.00,100.781255
-600.00,1020.00,104.391837
-570.00,1020.00,108.032882
-540.00,1020.00,111.733379
-510.00,1020.00,115.342236
-480.00,1020.00,119.009471
-450.00,1020.00,122.575309
-420.00,1020.00,126.098139
-390.00,1020.00,129.522763
-360.00,1020.00,132.844437
-330.00,1020.00,136.020750
-300.00,1020.00,139.008949
-270.00,1020.00,141.858852
-240.00,1020.00,144.434360
-210.00,1020.00,146.787618
-180.00,1020.00,148.896996
-150.00,1020.00,150.704057
-120.00,1020.00,152.190462
-90.00,1020.00,153.421116
-60.00,1020.00,154.222159
-30.00,1020.00,154.787530
0.00,1020.00,154.990837
30.00,1020.00,154.787530
60.00,1020.00,154.222159
90.00,1020.00,153.421116
120.00,1020.00,152.190462
150.00,1020.00,150.704057
180.00,1020.00,148.896996
210.00,1020.00,146.787618
240.00,1020.00,144.434360
270.00,1020.00,141.858852
300.00,1020.00,139.008949
330.00,1020.00,136.020750
360.00,1020.00,132.844437
390.00,1020.00,129.522763
420.00,1020.00,126.098139
450.00,1020.00,122.575309
480.00,1020.00,119.009471
510.00,1020.00,115.342236
540.00,1020.00,111.733379
570.00,1020.00,108.032882
600.00,1020.00,104.391837
630.00,1020.00,100.781255
660.00,1020.00,97.185408
690.00,1020.00,93.657536
720.00,1020.00,90.181779
750.00,1020.00,86.791314
780.00,1020.00,83.479436
810.00,1020.00,80.241658
840.00,1020.00,77.094424
870.00,1020.00,74.050704
900.00,1020.00,71.102854
930.00,1020.00,68.151966
960.00,1020.00,65.061878
990.00,1020.00,62.049799
1020.00,1020.00,59.162739
1050.00,1020.00,56.398387
1080.00,1020.00,53.784048
1110.00,1020.00,51.284329
1140.00,1020.00,48.896826
1170.00,1020.00,46.617214
1200.00,1020.00,44.466558
1230.00,1020.00,42.368501
1260.00,1020.00,40.459258
1290.00,1020.00,38.594511
1320.00,1020.00,36.797025
1350.00,1020.00,35.125745
1380.00,1020.00,33.552515
1410.00,1020.00,32.053430
1440.00,1020.00,30.589068
1470.00,1020.00,29.229893
1500.00,1020.00,27.935236
-1500.00,1050.00,27.087305
-1470.00,1050.00,28.308232
-1440.00,1050.00,29.605279
-1410.00,1050.00,30.965358
-1380.00,1050.00,32.409760
-1350.00,1050.00,33.924715
-1320.00,1050.00,35.492735
-1290.00,1050.00,37.199103
-1260.00,1050.00,38.922281
-1230.00,1050.00,40.748813
-1200.00,1050.00,42.708606
-1170.00,1050.00,44.736579
-1140.00,1050.00,46.857888
-1110.00,1050.00,49.103013
-1080.00,1050.00,51.394306
-1050.00,1050.00,53.843230
-1020.00,1050.00,56.398373
-990.00,1050.00,59.063000
-960.00,1050.00,61.869841
-930.00,1050.00,64.758510
-900.00,1050.00,67.768162
-870.00,1050.00,70.618700
-840.00,1050.00,73.438217
-810.00,1050.00,76.349026
-780.00,1050.00,79.304852
-750.00,1050.00,82.354402
-720.00,1050.00,85.459430
-690.00,1050.00,88.635879
-660.00,1050.00,91.853127
-630.00,1050.00,95.111978
-600.00,1050.00,98.404149
-570.00,1050.00,101.715671
-540.00,1050.00,105.035775
-510.00,1050.00,108.333173
-480.00,1050.00,111.607490
-450.00,1050.00,114.841882
-420.00,1050.00,117.985703
-390.00,1050.00,121.050717
-360.00,1050.00,124.017357
-330.00,1050.00,126.831728
-300.00,1050.00,129.522787
-270.00,1050.00,132.054956
-240.00,1050.00,134.335172
-210.00,1050.00,136.415409
-180.00,1050.00,138.295373
-150.00,1050.00,139.903387
-120.00,1050.00,141.223661
-90.00,1050.00,142.262372
-60.00,1050.00,143.066468
-30.00,1050.00,143.494827
0.00,1050.00,143.638088
30.00,1050.00,143.494827
60.00,1050.00,143.066468
90.00,1050.00,142.262372
120.00,1050.00,141.223661
150.00,1050.00,139.903387
180.00,1050.00,138.295373
210.00,1050.00,136.415409
240.00,1050.00,134.335172
270.00,1050.00,132.054956
300.00,1050.00,129.522787
330.00,1050.00,126.831728
360.00,1050.00,124.017357
390.00,1050.00,121.050717
420.00,1050.00,117.985703
450.00,1050.00,114.841882
480.00,1050.00,111.607490
510.00,1050.00,108.333173
540.00,1050.00,105.035775
570.00,1050.00,101.715671
600.00,1050.00,98.404149
630.00,1050.00,95.111978
660.00,1050.00,91.853127
690.00,1050.00,88.635879
720.00,1050.00,85.459430
750.00,1050.00,82.354402
780.00,1050.00,79.304852
810.00,1050.00,76.349026
840.00,1050.00,73.438217
870.00,1050.00,70.618700
900.00,1050.00,67.768162
930.00,1050.00,64.758510
960.00,1050.00,61.869841
990.00,1050.00,59.063000
1020.00,1050.00,56.398373
1050.00,1050.00,53.843230
1080.00,1050.00,51.394306
1110.00,1050.00,49.103013
1140.00,1050.00,46.857888
1170.00,1050.00,44.736579
1200.00,1050.00,42.708606
1230.00,1050.00,40.748813
1260.00,1050.00,38.922281
1290.00,1050.00,37.199103
1320.00,1050.00,35.492735
1350.00,1050.00,33.924715
1380.00,1050.00,32.409760
1410.00,1050.00,30.965358
1440.00,1050.00,29.605279
1470.00,1050.00,28.308232
1500.00,1050.00,27.087305
-1500.00,1080.00,26.257286
-1470.00,1080.00,27.423041
-1440.00,1080.00,28.643801
-1410.00,1080.00,29.957533
-1380.00,1080.00,31.315438
-1350.00,1080.00,32.737213
-1320.00,1080.00,34.245316
-1290.00,1080.00,35.803462
-1260.00,1080.00,37.433396
-1230.00,1080.00,39.181414
-1200.00,1080.00,41.010005
-1170.00,1080.00,42.921871
-1140.00,1080.00,44.870062
-1110.00,1080.00,46.953473
-1080.00,1080.00,49.154357
-1050.00,1080.00,51.394293
-1020.00,1080.00,53.784079
-990.00,1080.00,56.271317
-960.00,1080.00,58.858498
-930.00,1080.00,61.513308
-900.00,1080.00,64.299987
-870.00,1080.00,67.151709
-840.00,1080.00,69.961692
-810.00,1080.00,72.623967
-780.00,1080.00,75.372058
-750.00,1080.00,78.160566
-720.00,1080.00,81.026514
-690.00,1080.00,83.908037
-660.00,1080.00,86.866261
-630.00,1080.00,89.833841
-600.00,1080.00,92.825226
-570.00,1080.00,95.828935
-540.00,1080.00,98.833068
-510.00,1080.00,101.811578
-480.00,1080.00,104.777544
-450.00,1080.00,107.672695
-420.00,1080.00,110.509264
-390.00,1080.00,113.255302
-360.00,1080.00,115.892792
-330.00,1080.00,118.435629
-300.00,1080.00,120.817445
-270.00,1080.00,123.069313
-240.00,1080.00,125.108270
-210.00,1080.00,126.965911
-180.00,1080.00,128.610322
-150.00,1080.00,130.044278
-120.00,1080.00,131.220002
-90.00,1080.00,132.162423
-60.00,1080.00,132.826309
-30.00,1080.00,133.260095
0.00,1080.00,133.387135
30.00,1080.00,133.260095
60.00,1080.00,132.826309
90.00,1080.00,132.162423
120.00,1080.00,131.220002
150.00,1080.00,130.044278
180.00,1080.00,128.610322
210.00,1080.00,126.965911
240.00,1080.00,125.108270
270.00,1080.00,123.069313
300.00,1080.00,120.817445
330.00,1080.00,118.435629
360.00,1080.00,115.892792
390.00,1080.00,113.255302
420.00,1080.00,110.509264
450.00,1080.00,107.672695
480.00,1080.00,104.777544
510.00,1080.00,101.811578
540.00,1080.00,98.833068
570.00,1080.00,95.828935
600.00,1080.00,92.825226
630.00,1080.00,89.833841
660.00,1080.00,86.866261
690.00,1080.00,83.908037
720.00,1080.00,81.026514
750.00,1080.00,78.160566
780.00,1080.00,75.372058
810.00,1080.00,72.623967
840.00,1080.00,69.961692
870.00,1080.00,67.151709
900.00,1080.00,64.299987
930.00,1080.00,61.513308
960.00,1080.00,58.858498
990.00,1080.00,56.271317
1020.00,1080.00,53.784079
1050.00,1080.00,51.394293
1080.00,1080.00,49.154357
1110.00,1080.00,46.953473
1140.00,1080.00,44.870062
1170.00,1080.00,42.921871
1200.00,1080.00,41.010005
1230.00,1080.00,39.181414
1260.00,1080.00,37.433396
1290.00,1080.00,35.803462
1320.00,1080.00,34.245316
1350.00,1080.00,32.737213
1380.00,1080.00,31.315438
1410.00,1080.00,29.957533
1440.00,1080.00,28.643801
1470.00,1080.00,27.423041
1500.00,1080.00,26.257286
-1500.00,1110.00,25.429280
-1470.00,1110.00,26.541917
-1440.00,1110.00,27.722304
-1410.00,1110.00,28.940607
-1380.00,1110.00,30.214576
-1350.00,1110.00,31.564542
-1320.00,1110.00,32.975997
-1290.00,1110.00,34.470717
-1260.00,1110.00,36.012782
-1230.00,1110.00,37.665405
-1200.00,1110.00,39.370382
-1170.00,1110.00,41.149348
-1140.00,1110.00,43.005215
-1110.00,1110.00,44.914698
-1080.00,1110.00,46.953483
-1050.00,1110.00,49.076217
-1020.00,1110.00,51.284292
-990.00,1110.00,53.578262
-960.00,1110.00,55.930443
-930.00,1110.00,58.428087
-900.00,1110.00,61.015839
-870.00,1110.00,63.593383
-840.00,1110.00,66.387107
-810.00,1110.00,69.094877
-780.00,1110.00,71.628406
-750.00,1110.00,74.218225
-720.00,1110.00,76.823703
-690.00,1110.00,79.479979
-660.00,1110.00,82.169334
-630.00,1110.00,84.883873
-600.00,1110.00,87.591255
-570.00,1110.00,90.329029
-540.00,1110.00,93.050236
-510.00,1110.00,95.741904
-480.00,1110.00,98.404138
-450.00,1110.00,101.023639
-420.00,1110.00,103.586409
-390.00,1110.00,106.048737
-360.00,1110.00,108.438819
-330.00,1110.00,110.711690
-300.00,1110.00,112.835945
-270.00,1110.00,114.826263
-240.00,1110.00,116.683718
-210.00,1110.00,118.330877
-180.00,1110.00,119.801389
-150.00,1110.00,121.067032
-120.00,1110.00,122.116903
-90.00,1110.00,122.941305
-60.00,1110.00,123.533449
-30.00,1110.00,123.904861
0.00,1110.00,124.017746
30.00,1110.00,123.904861
60.00,1110.00,123.533449
90.00,1110.00,122.941305
120.00,1110.00,122.116903
150.00,1110.00,121.067032
180.00,1110.00,119.801389
210.00,1110.00,118.330877
240.00,1110.00,116.683718
270.00,1110.00,114.826263
300.00,1110.00,112.835945
330.00,1110.00,110.711690
360.00,1110.00,108.438819
390.00,1110.00,106.048737
420.00,1110.00,103.586409
450.00,1110.00,101.023639
480.00,1110.00,98.404138
510.00,1110.00,95.741904
540.00,1110.00,93.050236
570.00,1110.00,90.329029
600.00,1110.00,87.591255
630.00,1110.00,84.883873
660.00,1110.00,82.169334
690.00,1110.00,79.479979
720.00,1110.00,76.823703
750.00,1110.00,74.218225
780.00,1110.00,71.628406
810.00,1110.00,69.094877
840.00,1110.00,66.387107
870.00,1110.00,63.593383
900.00,1110.00,61.015839
930.00,1110.00,58.428087
960.00,1110.00,55.930443
990.00,1110.00,53.578262
1020.00,1110.00,51.284292
1050.00,1110.00,49.076217
1080.00,1110.00,46.953483
1110.00,1110.00,44.914698
1140.00,1110.00,43.005215
1170.00,1110.00,41.149348
1200.00,1110.00,39.370382
1230.00,1110.00,37.665405
1260.00,1110.00,36.012782
1290.00,1110.00,34.470717
1320.00,1110.00,32.975997
1350.00,1110.00,31.564542
1380.00,1110.00,30.214576
1410.00,1110.00,28.940607
1440.00,1110.00,27.722304
1470.00,1110.00,26.541917
1500.00,1110.00,25.429280
-1500.00,1140.00,24.636002
-1470.00,1140.00,25.698202
-1440.00,1140.00,26.807865
-1410.00,1140.00,27.967220
-1380.00,1140.00,29.178529
-1350.00,1140.00,30.461195
-1320.00,1140.00,31.800746
-1290.00,1140.00,33.199193
-1260.00,1140.00,34.658519
-1230.00,1140.00,36.180667
-1200.00,1140.00,37.789133
-1170.00,1140.00,39.443262
-1140.00,1140.00,41.211497
-1110.00,1140.00,43.005206
-1080.00,1140.00,44.870042
-1050.00,1140.00,46.857916
-1020.00,1140.00,48.896879
-990.00,1140.00,51.010634
-960.00,1140.00,53.229351
-930.00,1140.00,55.496755
-900.00,1140.00,57.870032
-870.00,1140.00,60.256878
-840.00,1140.00,62.779191
-810.00,1140.00,65.408801
-780.00,1140.00,68.014553
-750.00,1140.00,70.463850
-720.00,1140.00,72.881218
-690.00,1140.00,75.311514
-660.00,1140.00,77.777937
-630.00,1140.00,80.241667
-600.00,1140.00,82.715229
-570.00,1140.00,85.201553
-540.00,1140.00,87.667636
-510.00,1140.00,90.114511
-480.00,1140.00,92.531006
-450.00,1140.00,94.879421
-420.00,1140.00,97.198522
-390.00,1140.00,99.409933
-360.00,1140.00,101.552528
-330.00,1140.00,103.572251
-300.00,1140.00,105.511163
-270.00,1140.00,107.270759
-240.00,1140.00,108.894599
-210.00,1140.00,110.385937
-180.00,1140.00,111.687910
-150.00,1140.00,112.835946
-120.00,1140.00,113.775323
-90.00,1140.00,114.512276
-60.00,1140.00,115.041913
-30.00,1140.00,115.373048
0.00,1140.00,115.473580
30.00,1140.00,115.373048
60.00,1140.00,115.041913
90.00,1140.00,114.512276
120.00,1140.00,113.775323
150.00,1140.00,112.835946
180.00,1140.00,111.687910
210.00,1140.00,110.385937
240.00,1140.00,108.894599
270.00,1140.00,107.270759
300.00,1140.00,105.511163
330.00,1140.00,103.572251
360.00,1140.00,101.552528
390.00,1140.00,99.409933
420.00,1140.00,97.198522
450.00,1140.00,94.879421
480.00,1140.00,92.531006
510.00,1140.00,90.114511
540.00,1140.00,87.667636
570.00,1140.00,85.201553
600.00,1140.00,82.715229
630.00,1140.00,80.241667
660.00,1140.00,77.777937
690.00,1140.00,75.311514
720.00,1140.00,72.881218
750.00,1140.00,70.463850
780.00,1140.00,68.014553
810.00,1140.00,65.408801
840.00,1140.00,62.779191
870.00,1140.00,60.256878
900.00,1140.00,57.870032
930.00,1140.00,55.496755
960.00,1140.00,53.229351
990.00,1140.00,51.010634
1020.00,1140.00,48.896879
1050.00,1140.00,46.857916
1080.00,1140.00,44.870042
1110.00,1140.00,43.005206
1140.00,1140.00,41.211497
1170.00,1140.00,39.443262
1200.00,1140.00,37.789133
1230.00,1140.00,36.180667
1260.00,1140.00,34.658519
1290.00,1140.00,33.199193
1320.00,1140.00,31.800746
1350.00,1140.00,30.461195
1380.00,1140.00,29.178529
1410.00,1140.00,27.967220
1440.00,1140.00,26.807865
1470.00,1140.00,25.698202
1500.00,1140.00,24.636002
-1500.00,1170.00,23.846729
-1470.00,1170.00,24.859607
-1440.00,1170.00,25.916953
-1410.00,1170.00,27.020794
-1380.00,1170.00,28.172562
-1350.00,1170.00,29.373598
-1320.00,1170.00,30.644044
-1290.00,1170.00,31.968817
-1260.00,1170.00,33.311085
-1230.00,1170.00,34.748206
-1200.00,1170.00,36.265454
-1170.00,1170.00,37.823296
-1140.00,1170.00,39.443270
-1110.00,1170.00,41.126605
-1080.00,1170.00,42.921842
-1050.00,1170.00,44.736538
-1020.00,1170.00,46.617160
-990.00,1170.00,48.590441
-960.00,1170.00,50.631351
-930.00,1170.00,52.740853
-900.00,1170.00,54.887890
-870.00,1170.00,57.158738
-840.00,1170.00,59.433900
-810.00,1170.00,61.833103
-780.00,1170.00,64.293740
-750.00,1170.00,66.743489
-720.00,1170.00,69.138533
-690.00,1170.00,71.387734
-660.00,1170.00,73.631343
-630.00,1170.00,75.887784
-600.00,1170.00,78.149668
-570.00,1170.00,80.408918
-540.00,1170.00,82.656782
-510.00,1170.00,84.883867
-480.00,1170.00,87.068404
-450.00,1170.00,89.199094
-420.00,1170.00,91.275781
-390.00,1170.00,93.288206
-360.00,1170.00,95.198561
-330.00,1170.00,97.033719
-300.00,1170.00,98.755365
-270.00,1170.00,100.338292
-240.00,1170.00,101.797975
-210.00,1170.00,103.124063
-180.00,1170.00,104.306892
-150.00,1170.00,105.323339
-120.00,1170.00,106.136588
-90.00,1170.00,106.811519
-60.00,1170.00,107.285243
-30.00,1170.00,107.553616
0.00,1170.00,107.643322
30.00,1170.00,107.553616
60.00,1170.00,107.285243
90.00,1170.00,106.811519
120.00,1170.00,106.136588
150.00,1170.00,105.323339
180.00,1170.00,104.306892
210.00,1170.00,103.124063
240.00,1170.00,101.797975
270.00,1170.00,100.338292
300.00,1170.00,98.755365
330.00,1170.00,97.033719
360.00,1170.00,95.198561
390.00,1170.00,93.288206
420.00,1170.00,91.275781
450.00,1170.00,89.199094
480.00,1170.00,87.068404
510.00,1170.00,84.883867
540.00,1170.00,82.656782
570.00,1170.00,80.408918
600.00,1170.00,78.149668
630.00,1170.00,75.887784
660.00,1170.00,73.631343
690.00,1170.00,71.387734
720.00,1170.00,69.138533
750.00,1170.00,66.743489
780.00,1170.00,64.293740
810.00,1170.00,61.833103
840.00,1170.00,59.433900
870.00,1170.00,57.158738
900.00,1170.00,54.887890
930.00,1170.00,52.740853
960.00,1170.00,50.631351
990.00,1170.00,48.590441
1020.00,1170.00,46.617160
1050.00,1170.00,44.736538
1080.00,1170.00,42.921842
1110.00,1170.00,41.126605
1140.00,1170.00,39.443270
1170.00,1170.00,37.823296
1200.00,1170.00,36.265454
1230.00,1170.00,34.748206
1260.00,1170.00,33.311085
1290.00,1170.00,31.968817
1320.00,1170.00,30.644044
1350.00,1170.00,29.373598
1380.00,1170.00,28.172562
1410.00,1170.00,27.020794
1440.00,1170.00,25.916953
1470.00,1170.00,24.859607
1500.00,1170.00,23.846729
-1500.00,1200.00,23.105702
-1470.00,1200.00,24.058001
-1440.00,1200.00,25.050603
-1410.00,1200.00,26.084941
-1380.00,1200.00,27.195104
-1350.00,1200.00,28.319116
-1320.00,1200.00,29.506707
-1290.00,1200.00,30.760888
-1260.00,1200.00,32.047857
-1230.00,1200.00,33.405872
-1200.00,1200.00,34.798370
-1170.00,1200.00,36.265460
-1140.00,1200.00,37.789147
-1110.00,1200.00,39.370405
-1080.00,1200.00,41.010037
-1050.00,1200.00,42.708648
-1020.00,1200.00,44.466611
-990.00,1200.00,46.284033
-960.00,1200.00,48.160721
-930.00,1200.00,50.096141
-900.00,1200.00,52.117510
-870.00,1200.00,54.168153
-840.00,1200.00,56.273507
-810.00,1200.00,58.462130
-780.00,1200.00,60.701741
-750.00,1200.00,62.957155
-720.00,1200.00,65.221476
-690.00,1200.00,67.555451
-660.00,1200.00,69.764553
-630.00,1200.00,71.833633
-600.00,1200.00,73.904596
-570.00,1200.00,75.949242
-540.00,1200.00,77.989989
-510.00,1200.00,80.008673
-480.00,1200.00,81.984584
-450.00,1200.00,83.919698
-420.00,1200.00,85.803909
-390.00,1200.00,87.603399
-360.00,1200.00,89.355598
-330.00,1200.00,90.977038
-300.00,1200.00,92.518560
-270.00,1200.00,93.957551
-240.00,1200.00,95.272104
-210.00,1200.00,96.452764
-180.00,1200.00,97.516899
-150.00,1200.00,98.417074
-120.00,1200.00,99.160196
-90.00,1200.00,99.766809
-60.00,1200.00,100.178350
-30.00,1200.00,100.432032
0.00,1200.00,100.512274
30.00,1200.00,100.432032
60.00,1200.00,100.178350
90.00,1200.00,99.766809
120.00,1200.00,99.160196
150.00,1200.00,98.417074
180.00,1200.00,97.516899
210.00,1200.00,96.452764
240.00,1200.00,95.272104
270.00,1200.00,93.957551
300.00,1200.00,92.518560
330.00,1200.00,90.977038
360.00,1200.00,89.355598
390.00,1200.00,87.603399
420.00,1200.00,85.803909
450.00,1200.00,83.919698
480.00,1200.00,81.984584
510.00,1200.00,80.008673
540.00,1200.00,77.989989
570.00,1200.00,75.949242
600.00,1200.00,73.904596
630.00,1200.00,71.833633
660.00,1200.00,69.764553
690.00,1200.00,67.555451
720.00,1200.00,65.221476
750.00,1200.00,62.957155
780.00,1200.00,60.701741
810.00,1200.00,58.462130
840.00,1200.00,56.273507
870.00,1200.00,54.168153
900.00,1200.00,52.117510
930.00,1200.00,50.096141
960.00,1200.00,48.160721
990.00,1200.00,46.284033
1020.00,1200.00,44.466611
1050.00,1200.00,42.708648
1080.00,1200.00,41.010037
1110.00,1200.00,39.370405
1140.00,1200.00,37.789147
1170.00,1200.00,36.265460
1200.00,1200.00,34.798370
1230.00,1200.00,33.405872
1260.00,1200.00,32.047857
1290.00,1200.00,30.760888
1320.00,1200.00,29.506707
1350.00,1200.00,28.319116
1380.00,1200.00,27.195104
1410.00,1200.00,26.084941
1440.00,1200.00,25.050603
1470.00,1200.00,24.058001
1500.00,1200.00,23.105702
-1500.00,1230.00,22.356076
-1470.00,1230.00,23.263067
-1440.00,1230.00,24.222696
-1410.00,1230.00,25.207220
-1380.00,1230.00,26.231766
-1350.00,1230.00,27.297573
-1320.00,1230.00,28.439751
-1290.00,1230.00,29.593618
-1260.00,1230.00,30.810475
-1230.00,1230.00,32.074276
-1200.00,1230.00,33.386765
-1170.00,1230.00,34.768379
-1140.00,1230.00,36.180680
-1110.00,1230.00,37.665423
-1080.00,1230.00,39.181451
-1050.00,1230.00,40.771607
-1020.00,1230.00,42.415190
-990.00,1230.00,44.112132
-960.00,1230.00,45.862083
-930.00,1230.00,47.638831
-900.00,1230.00,49.491639
-870.00,1230.00,51.394374
-840.00,1230.00,53.345226
-810.00,1230.00,55.312937
-780.00,1230.00,57.351884
-750.00,1230.00,59.399369
-720.00,1230.00,61.481023
-690.00,1230.00,63.593408
-660.00,1230.00,65.763782
-630.00,1230.00,67.929544
-600.00,1230.00,69.917200
-570.00,1230.00,71.787185
-540.00,1230.00,73.631338
-510.00,1230.00,75.472682
-480.00,1230.00,77.261578
-450.00,1230.00,79.021604
-420.00,1230.00,80.700210
-390.00,1230.00,82.354406
-360.00,1230.00,83.919697
-330.00,1230.00,85.385986
-300.00,1230.00,86.790680
-270.00,1230.00,88.090884
-240.00,1230.00,89.277069
-210.00,1230.00,90.328865
-180.00,1230.00,91.263491
-150.00,1230.00,92.086512
-120.00,1230.00,92.742107
-90.00,1230.00,93.288368
-60.00,1230.00,93.657870
-30.00,1230.00,93.885812
0.00,1230.00,93.957721
30.00,1230.00,93.885812
60.00,1230.00,93.657870
90.00,1230.00,93.288368
120.00,1230.00,92.742107
150.00,1230.00,92.086512
180.00,1230.00,91.263491
210.00,1230.00,90.328865
240.00,1230.00,89.277069
270.00,1230.00,88.090884
300.00,1230.00,86.790680
330.00,1230.00,85.385986
360.00,1230.00,83.919697
390.00,1230.00,82.354406
420.00,1230.00,80.700210
450.00,1230.00,79.021604
480.00,1230.00,77.261578
510.00,1230.00,75.472682
540.00,1230.00,73.631338
570.00,1230.00,71.787185
600.00,1230.00,69.917200
630.00,1230.00,67.929544
660.00,1230.00,65.763782
690.00,1230.00,63.593408
720.00,1230.00,61.481023
750.00,1230.00,59.399369
780.00,1230.00,57.351884
810.00,1230.00,55.312937
840.00,1230.00,53.345226
870.00,1230.00,51.394374
900.00,1230.00,49.491639
930.00,1230.00,47.638831
